game,round,iteration,depth,current_player,terr_attacked_in_round (actions taken)
1,7,20,4,Russians,0
1,7,20,4,Italians,0
1,7,20,4,Germans,3
1,7,20,4,Chinese,4
1,7,21,0,Russians,0
1,7,21,0,Italians,3
1,7,21,0,Germans,2
1,7,21,0,Chinese,2
1,7,21,1,Russians,1
1,7,21,1,Italians,2
1,7,21,1,Germans,2
1,7,21,1,Chinese,3
1,7,21,2,Russians,0
1,7,21,2,Italians,2
1,7,21,2,Germans,3
1,7,21,2,Chinese,2
1,7,21,3,Russians,1
1,7,21,3,Italians,0
1,7,21,3,Germans,4
1,7,21,3,Chinese,2
1,7,21,4,Russians,0
1,7,21,4,Italians,0
1,7,21,4,Germans,3
1,7,21,4,Chinese,3
1,7,22,0,Russians,2
1,7,22,0,Italians,2
1,7,22,0,Germans,2
1,7,22,0,Chinese,2
1,7,22,1,Russians,2
1,7,22,1,Italians,2
1,7,22,1,Germans,2
1,7,22,1,Chinese,3
1,7,22,2,Russians,1
1,7,22,2,Italians,2
1,7,22,2,Germans,3
1,7,22,2,Chinese,2
1,7,22,3,Russians,0
1,7,22,3,Italians,2
1,7,22,3,Germans,3
1,7,22,3,Chinese,2
1,7,22,4,Russians,0
1,7,22,4,Italians,0
1,7,22,4,Germans,3
1,7,22,4,Chinese,4
1,7,23,0,Russians,0
1,7,23,0,Italians,3
1,7,23,0,Germans,2
1,7,23,0,Chinese,2
1,7,23,1,Russians,1
1,7,23,1,Italians,2
1,7,23,1,Germans,2
1,7,23,1,Chinese,3
1,7,23,2,Russians,0
1,7,23,2,Italians,1
1,7,23,2,Germans,3
1,7,23,2,Chinese,1
1,7,23,3,Russians,0
1,7,23,3,Italians,0
1,7,23,3,Germans,5
1,7,23,3,Chinese,2
1,7,23,4,Russians,0
1,7,23,4,Italians,0
1,7,23,4,Germans,2
1,7,23,4,Chinese,3
1,7,24,0,Russians,2
1,7,24,0,Italians,2
1,7,24,0,Germans,2
1,7,24,0,Chinese,2
1,7,24,1,Russians,2
1,7,24,1,Italians,2
1,7,24,1,Germans,2
1,7,24,1,Chinese,3
1,7,24,2,Russians,1
1,7,24,2,Italians,2
1,7,24,2,Germans,3
1,7,24,2,Chinese,2
1,7,24,3,Russians,0
1,7,24,3,Italians,2
1,7,24,3,Germans,4
1,7,24,3,Chinese,1
1,7,24,4,Russians,0
1,7,24,4,Italians,0
1,7,24,4,Germans,3
1,7,24,4,Chinese,4
1,7,25,0,Russians,1
1,7,25,0,Italians,2
1,7,25,0,Germans,2
1,7,25,0,Chinese,2
1,7,25,1,Russians,2
1,7,25,1,Italians,1
1,7,25,1,Germans,1
1,7,25,1,Chinese,3
1,7,25,2,Russians,1
1,7,25,2,Italians,2
1,7,25,2,Germans,3
1,7,25,2,Chinese,2
1,7,25,3,Russians,0
1,7,25,3,Italians,0
1,7,25,3,Germans,3
1,7,25,3,Chinese,3
1,7,25,4,Russians,0
1,7,25,4,Italians,0
1,7,25,4,Germans,4
1,7,25,4,Chinese,4
1,7,26,0,Russians,3
1,7,26,0,Italians,2
1,7,26,0,Germans,2
1,7,26,0,Chinese,2
1,7,26,1,Russians,2
1,7,26,1,Italians,1
1,7,26,1,Germans,1
1,7,26,1,Chinese,3
1,7,26,2,Russians,1
1,7,26,2,Italians,2
1,7,26,2,Germans,3
1,7,26,2,Chinese,2
1,7,26,3,Russians,0
1,7,26,3,Italians,0
1,7,26,3,Germans,4
1,7,26,3,Chinese,3
1,7,26,4,Russians,0
1,7,26,4,Italians,0
1,7,26,4,Germans,2
1,7,26,4,Chinese,4
1,7,27,0,Russians,1
1,7,27,0,Italians,3
1,7,27,0,Germans,2
1,7,27,0,Chinese,2
1,7,27,1,Russians,1
1,7,27,1,Italians,2
1,7,27,1,Germans,2
1,7,27,1,Chinese,3
1,7,27,2,Russians,0
1,7,27,2,Italians,2
1,7,27,2,Germans,3
1,7,27,2,Chinese,1
1,7,27,3,Russians,0
1,7,27,3,Italians,1
1,7,27,3,Germans,4
1,7,27,3,Chinese,2
1,7,27,4,Russians,0
1,7,27,4,Italians,0
1,7,27,4,Germans,2
1,7,27,4,Chinese,4
1,7,28,0,Russians,0
1,7,28,0,Italians,2
1,7,28,0,Germans,2
1,7,28,0,Chinese,2
1,7,28,1,Russians,2
1,7,28,1,Italians,2
1,7,28,1,Germans,2
1,7,28,1,Chinese,3
1,7,28,2,Russians,1
1,7,28,2,Italians,2
1,7,28,2,Germans,3
1,7,28,2,Chinese,2
1,7,28,3,Russians,0
1,7,28,3,Italians,2
1,7,28,3,Germans,3
1,7,28,3,Chinese,2
1,7,28,4,Russians,0
1,7,28,4,Italians,0
1,7,28,4,Germans,3
1,7,28,4,Chinese,4
1,7,29,0,Russians,1
1,7,29,0,Italians,3
1,7,29,0,Germans,2
1,7,29,0,Chinese,2
1,7,29,1,Russians,1
1,7,29,1,Italians,2
1,7,29,1,Germans,2
1,7,29,1,Chinese,3
1,7,29,2,Russians,0
1,7,29,2,Italians,2
1,7,29,2,Germans,3
1,7,29,2,Chinese,2
1,7,29,3,Russians,0
1,7,29,3,Italians,0
1,7,29,3,Germans,4
1,7,29,3,Chinese,3
1,7,29,4,Russians,0
1,7,29,4,Italians,0
1,7,29,4,Germans,4
1,7,29,4,Chinese,3
1,7,30,0,Russians,1
1,7,30,0,Italians,2
1,7,30,0,Germans,2
1,7,30,0,Chinese,2
1,7,30,1,Russians,2
1,7,30,1,Italians,2
1,7,30,1,Germans,2
1,7,30,1,Chinese,3
1,7,30,2,Russians,1
1,7,30,2,Italians,2
1,7,30,2,Germans,3
1,7,30,2,Chinese,2
1,7,30,3,Russians,0
1,7,30,3,Italians,2
1,7,30,3,Germans,4
1,7,30,3,Chinese,1
1,7,30,4,Russians,0
1,7,30,4,Italians,0
1,7,30,4,Germans,3
1,7,30,4,Chinese,4
1,7,31,0,Russians,2
1,7,31,0,Italians,3
1,7,31,0,Germans,2
1,7,31,0,Chinese,2
1,7,31,1,Russians,2
1,7,31,1,Italians,2
1,7,31,1,Germans,2
1,7,31,1,Chinese,3
1,7,31,2,Russians,0
1,7,31,2,Italians,2
1,7,31,2,Germans,3
1,7,31,2,Chinese,1
1,7,31,3,Russians,0
1,7,31,3,Italians,0
1,7,31,3,Germans,5
1,7,31,3,Chinese,2
1,7,31,4,Russians,0
1,7,31,4,Italians,0
1,7,31,4,Germans,3
1,7,31,4,Chinese,3
1,8,1,0,Russians,1
1,8,1,0,Italians,2
1,8,1,0,Germans,2
1,8,1,0,Chinese,2
1,8,1,1,Russians,2
1,8,1,1,Italians,2
1,8,1,1,Germans,3
1,8,1,1,Chinese,3
1,8,1,2,Russians,2
1,8,1,2,Italians,1
1,8,1,2,Germans,3
1,8,1,2,Chinese,1
1,8,1,3,Russians,1
1,8,1,3,Italians,1
1,8,1,3,Germans,2
1,8,1,3,Chinese,2
1,8,1,4,Russians,1
1,8,1,4,Italians,0
1,8,1,4,Germans,2
1,8,1,4,Chinese,3
1,8,2,0,Russians,1
1,8,2,0,Italians,3
1,8,2,0,Germans,2
1,8,2,0,Chinese,2
1,8,2,1,Russians,1
1,8,2,1,Italians,2
1,8,2,1,Germans,1
1,8,2,1,Chinese,3
1,8,2,2,Russians,1
1,8,2,2,Italians,1
1,8,2,2,Germans,3
1,8,2,2,Chinese,1
1,8,2,3,Russians,1
1,8,2,3,Italians,1
1,8,2,3,Germans,3
1,8,2,3,Chinese,2
1,8,2,4,Russians,0
1,8,2,4,Italians,0
1,8,2,4,Germans,3
1,8,2,4,Chinese,3
1,8,3,0,Russians,1
1,8,3,0,Italians,3
1,8,3,0,Germans,2
1,8,3,0,Chinese,2
1,8,3,1,Russians,1
1,8,3,1,Italians,2
1,8,3,1,Germans,3
1,8,3,1,Chinese,3
1,8,3,2,Russians,0
1,8,3,2,Italians,1
1,8,3,2,Germans,4
1,8,3,2,Chinese,2
1,8,3,3,Russians,0
1,8,3,3,Italians,1
1,8,3,3,Germans,3
1,8,3,3,Chinese,3
1,8,3,4,Russians,0
1,8,3,4,Italians,0
1,8,3,4,Germans,3
1,8,3,4,Chinese,3
1,8,4,0,Russians,1
1,8,4,0,Italians,2
1,8,4,0,Germans,2
1,8,4,0,Chinese,2
1,8,4,1,Russians,2
1,8,4,1,Italians,2
1,8,4,1,Germans,3
1,8,4,1,Chinese,3
1,8,4,2,Russians,2
1,8,4,2,Italians,1
1,8,4,2,Germans,3
1,8,4,2,Chinese,1
1,8,4,3,Russians,0
1,8,4,3,Italians,1
1,8,4,3,Germans,3
1,8,4,3,Chinese,2
1,8,4,4,Russians,1
1,8,4,4,Italians,0
1,8,4,4,Germans,3
1,8,4,4,Chinese,3
1,8,5,0,Russians,1
1,8,5,0,Italians,3
1,8,5,0,Germans,2
1,8,5,0,Chinese,2
1,8,5,1,Russians,1
1,8,5,1,Italians,1
1,8,5,1,Germans,2
1,8,5,1,Chinese,4
1,8,5,2,Russians,0
1,8,5,2,Italians,1
1,8,5,2,Germans,3
1,8,5,2,Chinese,3
1,8,5,3,Russians,0
1,8,5,3,Italians,0
1,8,5,3,Germans,3
1,8,5,3,Chinese,2
1,8,5,4,Russians,0
1,8,5,4,Italians,0
1,8,5,4,Germans,3
1,8,5,4,Chinese,4
1,8,6,0,Russians,0
1,8,6,0,Italians,3
1,8,6,0,Germans,2
1,8,6,0,Chinese,2
1,8,6,1,Russians,1
1,8,6,1,Italians,2
1,8,6,1,Germans,2
1,8,6,1,Chinese,2
1,8,6,2,Russians,1
1,8,6,2,Italians,2
1,8,6,2,Germans,3
1,8,6,2,Chinese,2
1,8,6,3,Russians,1
1,8,6,3,Italians,1
1,8,6,3,Germans,3
1,8,6,3,Chinese,2
1,8,6,4,Russians,1
1,8,6,4,Italians,0
1,8,6,4,Germans,4
1,8,6,4,Chinese,3
1,8,7,0,Russians,1
1,8,7,0,Italians,3
1,8,7,0,Germans,2
1,8,7,0,Chinese,2
1,8,7,1,Russians,1
1,8,7,1,Italians,2
1,8,7,1,Germans,2
1,8,7,1,Chinese,2
1,8,7,2,Russians,1
1,8,7,2,Italians,2
1,8,7,2,Germans,3
1,8,7,2,Chinese,1
1,8,7,3,Russians,1
1,8,7,3,Italians,3
1,8,7,3,Germans,2
1,8,7,3,Chinese,2
1,8,7,4,Russians,1
1,8,7,4,Italians,0
1,8,7,4,Germans,2
1,8,7,4,Chinese,3
1,8,8,0,Russians,1
1,8,8,0,Italians,2
1,8,8,0,Germans,2
1,8,8,0,Chinese,2
1,8,8,1,Russians,2
1,8,8,1,Italians,2
1,8,8,1,Germans,3
1,8,8,1,Chinese,4
1,8,8,2,Russians,2
1,8,8,2,Italians,1
1,8,8,2,Germans,3
1,8,8,2,Chinese,2
1,8,8,3,Russians,0
1,8,8,3,Italians,1
1,8,8,3,Germans,3
1,8,8,3,Chinese,2
1,8,8,4,Russians,0
1,8,8,4,Italians,0
1,8,8,4,Germans,3
1,8,8,4,Chinese,2
1,8,9,0,Russians,1
1,8,9,0,Italians,3
1,8,9,0,Germans,2
1,8,9,0,Chinese,2
1,8,9,1,Russians,1
1,8,9,1,Italians,2
1,8,9,1,Germans,2
1,8,9,1,Chinese,3
1,8,9,2,Russians,0
1,8,9,2,Italians,1
1,8,9,2,Germans,3
1,8,9,2,Chinese,2
1,8,9,3,Russians,0
1,8,9,3,Italians,0
1,8,9,3,Germans,3
1,8,9,3,Chinese,3
1,8,9,4,Russians,0
1,8,9,4,Italians,0
1,8,9,4,Germans,2
1,8,9,4,Chinese,3
1,8,10,0,Russians,1
1,8,10,0,Italians,3
1,8,10,0,Germans,2
1,8,10,0,Chinese,2
1,8,10,1,Russians,1
1,8,10,1,Italians,2
1,8,10,1,Germans,3
1,8,10,1,Chinese,2
1,8,10,2,Russians,2
1,8,10,2,Italians,1
1,8,10,2,Germans,4
1,8,10,2,Chinese,1
1,8,10,3,Russians,1
1,8,10,3,Italians,1
1,8,10,3,Germans,3
1,8,10,3,Chinese,2
1,8,10,4,Russians,1
1,8,10,4,Italians,0
1,8,10,4,Germans,3
1,8,10,4,Chinese,1
1,8,11,0,Russians,1
1,8,11,0,Italians,2
1,8,11,0,Germans,2
1,8,11,0,Chinese,2
1,8,11,1,Russians,2
1,8,11,1,Italians,1
1,8,11,1,Germans,2
1,8,11,1,Chinese,4
1,8,11,2,Russians,2
1,8,11,2,Italians,0
1,8,11,2,Germans,3
1,8,11,2,Chinese,3
1,8,11,3,Russians,0
1,8,11,3,Italians,0
1,8,11,3,Germans,4
1,8,11,3,Chinese,2
1,8,11,4,Russians,0
1,8,11,4,Italians,0
1,8,11,4,Germans,2
1,8,11,4,Chinese,3
1,8,12,0,Russians,1
1,8,12,0,Italians,3
1,8,12,0,Germans,2
1,8,12,0,Chinese,2
1,8,12,1,Russians,1
1,8,12,1,Italians,3
1,8,12,1,Germans,3
1,8,12,1,Chinese,3
1,8,12,2,Russians,0
1,8,12,2,Italians,1
1,8,12,2,Germans,4
1,8,12,2,Chinese,1
1,8,12,3,Russians,0
1,8,12,3,Italians,1
1,8,12,3,Germans,3
1,8,12,3,Chinese,2
1,8,12,4,Russians,0
1,8,12,4,Italians,0
1,8,12,4,Germans,3
1,8,12,4,Chinese,3
1,8,13,0,Russians,1
1,8,13,0,Italians,3
1,8,13,0,Germans,2
1,8,13,0,Chinese,2
1,8,13,1,Russians,1
1,8,13,1,Italians,1
1,8,13,1,Germans,2
1,8,13,1,Chinese,2
1,8,13,2,Russians,1
1,8,13,2,Italians,1
1,8,13,2,Germans,3
1,8,13,2,Chinese,2
1,8,13,3,Russians,1
1,8,13,3,Italians,0
1,8,13,3,Germans,3
1,8,13,3,Chinese,1
1,8,13,4,Russians,1
1,8,13,4,Italians,0
1,8,13,4,Germans,3
1,8,13,4,Chinese,2
1,8,14,0,Russians,1
1,8,14,0,Italians,2
1,8,14,0,Germans,2
1,8,14,0,Chinese,2
1,8,14,1,Russians,2
1,8,14,1,Italians,2
1,8,14,1,Germans,2
1,8,14,1,Chinese,4
1,8,14,2,Russians,2
1,8,14,2,Italians,1
1,8,14,2,Germans,3
1,8,14,2,Chinese,2
1,8,14,3,Russians,0
1,8,14,3,Italians,1
1,8,14,3,Germans,3
1,8,14,3,Chinese,3
1,8,14,4,Russians,0
1,8,14,4,Italians,0
1,8,14,4,Germans,3
1,8,14,4,Chinese,3
1,8,15,0,Russians,1
1,8,15,0,Italians,3
1,8,15,0,Germans,2
1,8,15,0,Chinese,2
1,8,15,1,Russians,1
1,8,15,1,Italians,2
1,8,15,1,Germans,3
1,8,15,1,Chinese,4
1,8,15,2,Russians,0
1,8,15,2,Italians,1
1,8,15,2,Germans,4
1,8,15,2,Chinese,2
1,8,15,3,Russians,0
1,8,15,3,Italians,1
1,8,15,3,Germans,2
1,8,15,3,Chinese,3
1,8,15,4,Russians,0
1,8,15,4,Italians,0
1,8,15,4,Germans,3
1,8,15,4,Chinese,3
1,8,16,0,Russians,1
1,8,16,0,Italians,3
1,8,16,0,Germans,2
1,8,16,0,Chinese,2
1,8,16,1,Russians,1
1,8,16,1,Italians,2
1,8,16,1,Germans,1
1,8,16,1,Chinese,3
1,8,16,2,Russians,1
1,8,16,2,Italians,1
1,8,16,2,Germans,3
1,8,16,2,Chinese,1
1,8,16,3,Russians,1
1,8,16,3,Italians,1
1,8,16,3,Germans,3
1,8,16,3,Chinese,2
1,8,16,4,Russians,0
1,8,16,4,Italians,0
1,8,16,4,Germans,3
1,8,16,4,Chinese,4
1,8,17,0,Russians,1
1,8,17,0,Italians,2
1,8,17,0,Germans,2
1,8,17,0,Chinese,2
1,8,17,1,Russians,2
1,8,17,1,Italians,2
1,8,17,1,Germans,2
1,8,17,1,Chinese,3
1,8,17,2,Russians,2
1,8,17,2,Italians,1
1,8,17,2,Germans,3
1,8,17,2,Chinese,1
1,8,17,3,Russians,1
1,8,17,3,Italians,1
1,8,17,3,Germans,3
1,8,17,3,Chinese,3
1,8,17,4,Russians,0
1,8,17,4,Italians,0
1,8,17,4,Germans,3
1,8,17,4,Chinese,3
1,8,18,0,Russians,1
1,8,18,0,Italians,3
1,8,18,0,Germans,2
1,8,18,0,Chinese,2
1,8,18,1,Russians,1
1,8,18,1,Italians,2
1,8,18,1,Germans,2
1,8,18,1,Chinese,3
1,8,18,2,Russians,0
1,8,18,2,Italians,1
1,8,18,2,Germans,3
1,8,18,2,Chinese,2
1,8,18,3,Russians,0
1,8,18,3,Italians,1
1,8,18,3,Germans,3
1,8,18,3,Chinese,3
1,8,18,4,Russians,0
1,8,18,4,Italians,0
1,8,18,4,Germans,2
1,8,18,4,Chinese,3
1,8,19,0,Russians,1
1,8,19,0,Italians,3
1,8,19,0,Germans,2
1,8,19,0,Chinese,2
1,8,19,1,Russians,1
1,8,19,1,Italians,2
1,8,19,1,Germans,3
1,8,19,1,Chinese,2
1,8,19,2,Russians,2
1,8,19,2,Italians,1
1,8,19,2,Germans,4
1,8,19,2,Chinese,1
1,8,19,3,Russians,1
1,8,19,3,Italians,1
1,8,19,3,Germans,3
1,8,19,3,Chinese,2
1,8,19,4,Russians,1
1,8,19,4,Italians,0
1,8,19,4,Germans,3
1,8,19,4,Chinese,1
1,8,20,0,Russians,1
1,8,20,0,Italians,2
1,8,20,0,Germans,2
1,8,20,0,Chinese,2
1,8,20,1,Russians,2
1,8,20,1,Italians,2
1,8,20,1,Germans,2
1,8,20,1,Chinese,4
1,8,20,2,Russians,2
1,8,20,2,Italians,1
1,8,20,2,Germans,3
1,8,20,2,Chinese,2
1,8,20,3,Russians,0
1,8,20,3,Italians,1
1,8,20,3,Germans,3
1,8,20,3,Chinese,3
1,8,20,4,Russians,0
1,8,20,4,Italians,0
1,8,20,4,Germans,3
1,8,20,4,Chinese,4
1,8,21,0,Russians,1
1,8,21,0,Italians,3
1,8,21,0,Germans,2
1,8,21,0,Chinese,2
1,8,21,1,Russians,1
1,8,21,1,Italians,2
1,8,21,1,Germans,1
1,8,21,1,Chinese,4
1,8,21,2,Russians,0
1,8,21,2,Italians,1
1,8,21,2,Germans,3
1,8,21,2,Chinese,2
1,8,21,3,Russians,0
1,8,21,3,Italians,1
1,8,21,3,Germans,2
1,8,21,3,Chinese,4
1,8,21,4,Russians,0
1,8,21,4,Italians,0
1,8,21,4,Germans,2
1,8,21,4,Chinese,3
1,8,22,0,Russians,0
1,8,22,0,Italians,3
1,8,22,0,Germans,2
1,8,22,0,Chinese,2
1,8,22,1,Russians,1
1,8,22,1,Italians,1
1,8,22,1,Germans,2
1,8,22,1,Chinese,2
1,8,22,2,Russians,1
1,8,22,2,Italians,1
1,8,22,2,Germans,3
1,8,22,2,Chinese,2
1,8,22,3,Russians,1
1,8,22,3,Italians,2
1,8,22,3,Germans,3
1,8,22,3,Chinese,2
1,8,22,4,Russians,1
1,8,22,4,Italians,0
1,8,22,4,Germans,2
1,8,22,4,Chinese,4
1,8,23,0,Russians,1
1,8,23,0,Italians,2
1,8,23,0,Germans,2
1,8,23,0,Chinese,2
1,8,23,1,Russians,2
1,8,23,1,Italians,2
1,8,23,1,Germans,2
1,8,23,1,Chinese,4
1,8,23,2,Russians,2
1,8,23,2,Italians,1
1,8,23,2,Germans,3
1,8,23,2,Chinese,3
1,8,23,3,Russians,0
1,8,23,3,Italians,0
1,8,23,3,Germans,4
1,8,23,3,Chinese,2
1,8,23,4,Russians,0
1,8,23,4,Italians,0
1,8,23,4,Germans,2
1,8,23,4,Chinese,4
1,8,24,0,Russians,1
1,8,24,0,Italians,3
1,8,24,0,Germans,2
1,8,24,0,Chinese,2
1,8,24,1,Russians,1
1,8,24,1,Italians,2
1,8,24,1,Germans,1
1,8,24,1,Chinese,4
1,8,24,2,Russians,0
1,8,24,2,Italians,1
1,8,24,2,Germans,3
1,8,24,2,Chinese,2
1,8,24,3,Russians,0
1,8,24,3,Italians,1
1,8,24,3,Germans,2
1,8,24,3,Chinese,3
1,8,24,4,Russians,0
1,8,24,4,Italians,0
1,8,24,4,Germans,2
1,8,24,4,Chinese,4
1,8,25,0,Russians,1
1,8,25,0,Italians,3
1,8,25,0,Germans,2
1,8,25,0,Chinese,2
1,8,25,1,Russians,1
1,8,25,1,Italians,2
1,8,25,1,Germans,2
1,8,25,1,Chinese,2
1,8,25,2,Russians,1
1,8,25,2,Italians,2
1,8,25,2,Germans,3
1,8,25,2,Chinese,1
1,8,25,3,Russians,1
1,8,25,3,Italians,2
1,8,25,3,Germans,2
1,8,25,3,Chinese,2
1,8,25,4,Russians,1
1,8,25,4,Italians,0
1,8,25,4,Germans,3
1,8,25,4,Chinese,3
1,8,26,0,Russians,1
1,8,26,0,Italians,2
1,8,26,0,Germans,2
1,8,26,0,Chinese,2
1,8,26,1,Russians,2
1,8,26,1,Italians,2
1,8,26,1,Germans,3
1,8,26,1,Chinese,3
1,8,26,2,Russians,2
1,8,26,2,Italians,1
1,8,26,2,Germans,3
1,8,26,2,Chinese,1
1,8,26,3,Russians,1
1,8,26,3,Italians,1
1,8,26,3,Germans,3
1,8,26,3,Chinese,3
1,8,26,4,Russians,1
1,8,26,4,Italians,0
1,8,26,4,Germans,2
1,8,26,4,Chinese,4
1,8,27,0,Russians,1
1,8,27,0,Italians,3
1,8,27,0,Germans,2
1,8,27,0,Chinese,2
1,8,27,1,Russians,1
1,8,27,1,Italians,2
1,8,27,1,Germans,2
1,8,27,1,Chinese,3
1,8,27,2,Russians,1
1,8,27,2,Italians,3
1,8,27,2,Germans,4
1,8,27,2,Chinese,1
1,8,27,3,Russians,0
1,8,27,3,Italians,1
1,8,27,3,Germans,3
1,8,27,3,Chinese,2
1,8,27,4,Russians,0
1,8,27,4,Italians,0
1,8,27,4,Germans,3
1,8,27,4,Chinese,3
1,8,28,0,Russians,1
1,8,28,0,Italians,3
1,8,28,0,Germans,2
1,8,28,0,Chinese,2
1,8,28,1,Russians,1
1,8,28,1,Italians,2
1,8,28,1,Germans,2
1,8,28,1,Chinese,3
1,8,28,2,Russians,0
1,8,28,2,Italians,2
1,8,28,2,Germans,4
1,8,28,2,Chinese,2
1,8,28,3,Russians,0
1,8,28,3,Italians,1
1,8,28,3,Germans,3
1,8,28,3,Chinese,3
1,8,28,4,Russians,0
1,8,28,4,Italians,0
1,8,28,4,Germans,2
1,8,28,4,Chinese,3
1,8,29,0,Russians,1
1,8,29,0,Italians,2
1,8,29,0,Germans,2
1,8,29,0,Chinese,2
1,8,29,1,Russians,2
1,8,29,1,Italians,2
1,8,29,1,Germans,3
1,8,29,1,Chinese,4
1,8,29,2,Russians,2
1,8,29,2,Italians,1
1,8,29,2,Germans,3
1,8,29,2,Chinese,2
1,8,29,3,Russians,0
1,8,29,3,Italians,1
1,8,29,3,Germans,3
1,8,29,3,Chinese,3
1,8,29,4,Russians,0
1,8,29,4,Italians,0
1,8,29,4,Germans,3
1,8,29,4,Chinese,2
1,8,30,0,Russians,1
1,8,30,0,Italians,3
1,8,30,0,Germans,2
1,8,30,0,Chinese,2
1,8,30,1,Russians,1
1,8,30,1,Italians,1
1,8,30,1,Germans,2
1,8,30,1,Chinese,4
1,8,30,2,Russians,0
1,8,30,2,Italians,1
1,8,30,2,Germans,3
1,8,30,2,Chinese,3
1,8,30,3,Russians,0
1,8,30,3,Italians,1
1,8,30,3,Germans,3
1,8,30,3,Chinese,2
1,8,30,4,Russians,0
1,8,30,4,Italians,0
1,8,30,4,Germans,2
1,8,30,4,Chinese,3
1,9,1,0,Russians,1
1,9,1,0,Italians,3
1,9,1,0,Germans,2
1,9,1,0,Chinese,1
1,9,1,1,Russians,1
1,9,1,1,Italians,3
1,9,1,1,Germans,2
1,9,1,1,Chinese,3
1,9,1,2,Russians,1
1,9,1,2,Italians,2
1,9,1,2,Germans,2
1,9,1,2,Chinese,1
1,9,1,3,Russians,2
1,9,1,3,Italians,1
1,9,1,3,Germans,4
1,9,1,3,Chinese,1
1,9,1,4,Russians,1
1,9,1,4,Italians,1
1,9,1,4,Germans,4
1,9,1,4,Chinese,1
1,9,2,0,Russians,2
1,9,2,0,Italians,3
1,9,2,0,Germans,2
1,9,2,0,Chinese,2
1,9,2,1,Russians,1
1,9,2,1,Italians,3
1,9,2,1,Germans,2
1,9,2,1,Chinese,2
1,9,2,2,Russians,1
1,9,2,2,Italians,3
1,9,2,2,Germans,3
1,9,2,2,Chinese,1
1,9,2,3,Russians,1
1,9,2,3,Italians,2
1,9,2,3,Germans,3
1,9,2,3,Chinese,2
1,9,2,4,Russians,1
1,9,2,4,Italians,1
1,9,2,4,Germans,4
1,9,2,4,Chinese,1
1,9,3,0,Russians,1
1,9,3,0,Italians,3
1,9,3,0,Germans,2
1,9,3,0,Chinese,2
1,9,3,1,Russians,1
1,9,3,1,Italians,2
1,9,3,1,Germans,2
1,9,3,1,Chinese,3
1,9,3,2,Russians,1
1,9,3,2,Italians,2
1,9,3,2,Germans,3
1,9,3,2,Chinese,1
1,9,3,3,Russians,1
1,9,3,3,Italians,1
1,9,3,3,Germans,4
1,9,3,3,Chinese,3
1,9,3,4,Russians,1
1,9,3,4,Italians,0
1,9,3,4,Germans,3
1,9,3,4,Chinese,0
1,9,4,0,Russians,1
1,9,4,0,Italians,3
1,9,4,0,Germans,2
1,9,4,0,Chinese,1
1,9,4,1,Russians,1
1,9,4,1,Italians,3
1,9,4,1,Germans,1
1,9,4,1,Chinese,3
1,9,4,2,Russians,2
1,9,4,2,Italians,2
1,9,4,2,Germans,2
1,9,4,2,Chinese,1
1,9,4,3,Russians,1
1,9,4,3,Italians,1
1,9,4,3,Germans,4
1,9,4,3,Chinese,3
1,9,4,4,Russians,1
1,9,4,4,Italians,0
1,9,4,4,Germans,4
1,9,4,4,Chinese,2
1,9,5,0,Russians,2
1,9,5,0,Italians,3
1,9,5,0,Germans,2
1,9,5,0,Chinese,2
1,9,5,1,Russians,1
1,9,5,1,Italians,3
1,9,5,1,Germans,1
1,9,5,1,Chinese,2
1,9,5,2,Russians,1
1,9,5,2,Italians,2
1,9,5,2,Germans,3
1,9,5,2,Chinese,1
1,9,5,3,Russians,1
1,9,5,3,Italians,1
1,9,5,3,Germans,3
1,9,5,3,Chinese,2
1,9,5,4,Russians,1
1,9,5,4,Italians,1
1,9,5,4,Germans,4
1,9,5,4,Chinese,1
1,9,6,0,Russians,2
1,9,6,0,Italians,2
1,9,6,0,Germans,3
1,9,6,0,Chinese,2
1,9,6,1,Russians,2
1,9,6,1,Italians,1
1,9,6,1,Germans,2
1,9,6,1,Chinese,3
1,9,6,2,Russians,0
1,9,6,2,Italians,1
1,9,6,2,Germans,4
1,9,6,2,Chinese,2
1,9,6,3,Russians,0
1,9,6,3,Italians,0
1,9,6,3,Germans,4
1,9,6,3,Chinese,2
1,9,6,4,Russians,0
1,9,6,4,Italians,0
1,9,6,4,Germans,4
1,9,6,4,Chinese,1
1,9,7,0,Russians,1
1,9,7,0,Italians,3
1,9,7,0,Germans,2
1,9,7,0,Chinese,1
1,9,7,1,Russians,1
1,9,7,1,Italians,3
1,9,7,1,Germans,2
1,9,7,1,Chinese,2
1,9,7,2,Russians,2
1,9,7,2,Italians,3
1,9,7,2,Germans,3
1,9,7,2,Chinese,1
1,9,7,3,Russians,2
1,9,7,3,Italians,2
1,9,7,3,Germans,3
1,9,7,3,Chinese,2
1,9,7,4,Russians,1
1,9,7,4,Italians,1
1,9,7,4,Germans,3
1,9,7,4,Chinese,0
1,9,8,0,Russians,2
1,9,8,0,Italians,3
1,9,8,0,Germans,2
1,9,8,0,Chinese,2
1,9,8,1,Russians,1
1,9,8,1,Italians,3
1,9,8,1,Germans,1
1,9,8,1,Chinese,2
1,9,8,2,Russians,1
1,9,8,2,Italians,3
1,9,8,2,Germans,3
1,9,8,2,Chinese,1
1,9,8,3,Russians,1
1,9,8,3,Italians,1
1,9,8,3,Germans,3
1,9,8,3,Chinese,2
